,Open,High,Low,Close
422,15.7,16.04,14.94,15.46
423,15.4,16.49,15.06,15.77
424,16.0,16.23,15.5,15.66
425,15.78,16.05,15.55,15.78
426,14.5,14.95,13.77,14.26
427,14.25,14.68,14.06,14.41
428,14.5,14.68,14.05,14.19
429,14.5,14.53,13.76,14.14
430,14.2,14.46,13.82,14.29
431,14.55,14.64,14.12,14.5
432,14.39,15.03,14.36,14.69
433,14.9,14.93,14.29,14.39
434,14.58,14.58,14.16,14.39
